Date,High,Low,Open,Close,Volume,Adj_Ratio
2010-07-13,80416.4472702864,78997.3334949284,80416.4472702864,79281.15625,81033.0,0.9460758502386635
2010-07-14,79848.81536835748,77767.44814311594,79281.16976147343,78335.09375,170609.0,0.9460760114734299
2010-07-15,78808.12209983374,77956.65379383313,77956.65379383313,78240.4765625,186276.0,0.9460758955562273
2010-07-16,78997.33366477273,77389.00471590909,78713.51090909091,78051.2578125,88091.0,0.9460758522727273
2010-07-19,78051.26953125,76537.54794034091,76537.54794034091,77010.5859375,52170.0,0.9460759943181818
2010-07-20,80038.01940494012,77483.61453031437,77578.22211826348,78997.3359375,107257.0,0.946075879491018
2010-07-21,79943.4140625,78524.30020340237,79659.59129068047,79943.4140625,83178.0,0.9460759060650887
2010-07-22,81362.52904411765,79659.59238970588,80416.453125,80416.453125,187740.0,0.9460759191176471
2010-07-23,81930.17931373979,80416.45775598015,81646.35652165985,81078.7109375,95882.0,0.9460759735997666
2010-07-26,81930.18362573099,80511.06959064327,80511.06959064327,80889.5,84554.0,0.9460760233918128
2010-07-27,81646.35181985295,80416.453125,81267.92145220589,80416.453125,82504.0,0.9460759191176471
2010-07-28,81173.3177704112,79375.7734375,81173.3177704112,79375.7734375,46066.0,0.9460759646901072
2010-07-29,79943.40934516706,77767.43488961813,79375.76383502387,79281.15625,69881.0,0.9460758502386635
2010-07-30,81078.70626838236,79281.16202205882,79943.41516544118,80416.453125,70248.0,0.9460759191176471
2010-08-02,81551.74643895349,80227.24011627906,80321.84771075581,81362.53125,61201.0,0.9460759447674418
2010-08-03,82403.20905273437,75686.0703125,81930.17111328125,75686.0703125,263829.0,0.94607587890625
2010-08-04,77105.18181368671,73131.66324169304,76442.92871835444,74739.9921875,355833.0,0.9460758504746836
2010-08-05,75875.28502291403,74550.7788005689,75213.03191174146,74834.6015625,88984.0,0.9460758731036663
2010-08-06,75307.6408445083,73699.31183149744,75307.6408445083,74077.7421875,78727.0,0.9460758900063857
2010-08-09,74834.60218583776,71050.2986619016,73888.52630485373,71144.90625,239304.0,0.9460758809840426
2010-08-10,71901.76944259011,70009.61761515353,71617.94666847463,70861.0859375,213459.0,0.946075913718291
2010-08-11,71523.34885817308,68874.3359375,70955.70323231455,68874.3359375,168675.0,0.9460760430975275
2010-08-12,70104.23045804794,67644.43289811644,68117.47089041096,69063.546875,103397.0,0.9460759845890411
2010-08-13,69915.01275792974,68874.32921214188,69536.58237764325,69347.3671875,103836.0,0.9460759507162346
2010-08-16,70482.66731241532,69158.16081258468,69347.3760268462,69820.4140625,122797.0,0.9460760713075881
2010-08-17,71807.16185121829,70198.8327978972,70293.44038926902,70861.0859375,203428.0,0.946075913718291
2010-08-18,71144.91844093407,67833.65229009272,70955.70323231455,68874.3359375,232198.0,0.9460760430975275
2010-08-19,70198.84449102303,68874.33799119241,68874.33799119241,69820.4140625,197771.0,0.9460760713075881
2010-08-20,70577.2702633379,69158.15625,69820.40945622436,69158.15625,113386.0,0.9460760088919289
2010-08-23,70198.83985978112,68306.68784199726,69347.37145177838,69158.15625,66762.0,0.9460760088919289
2010-08-24,69347.36581688595,64711.59375,69252.75822368421,64711.59375,246747.0,0.9460759320175438
2010-08-25,66698.35614809782,63954.73582427536,64711.59660326086,65279.2421875,131514.0,0.946075973731884
2010-08-26,68590.50562718531,66319.92337194056,66319.92337194056,67644.4296875,328378.0,0.9460759396853147
2010-08-27,68874.32840909091,67549.82209353146,67739.03728146853,67644.4296875,136973.0,0.9460759396853147
2010-08-30,68874.32659313726,66414.52921481093,68401.2886357668,67549.8203125,77068.0,0.9460759147408964
2010-08-31,67360.60899715505,65279.24186522048,66887.57101262447,66509.140625,152476.0,0.9460759690611664
2010-09-01,68685.10219009695,66414.52029951524,66509.12787828948,68306.671875,105590.0,0.9460757877423823
2010-09-02,69063.54470486111,66698.35481770833,69063.54470486111,68117.46875,175831.0,0.9460759548611111
2010-09-03,69441.9739729021,67455.21449956294,68968.93600305944,67644.4296875,117713.0,0.9460759396853147
2010-09-06,68306.68425123762,66509.13992883664,68117.46905940594,66887.5703125,113027.0,0.9460759591584158
2010-09-07,67549.81509670487,65090.017908309455,66887.56200752148,66036.09375,191289.0,0.9460758416905444
2010-09-08,66414.52408667622,64711.58757163324,66225.30891833811,66036.09375,242053.0,0.9460758416905444
2010-09-09,67171.3904660247,64616.98547647165,66603.74491279069,65090.0234375,157360.0,0.946075922056686
2010-09-10,66130.7109375,64333.16657725322,65373.8501542382,66130.7109375,196572.0,0.9460759790772533
2010-09-13,67833.64487543706,66414.53096590909,67265.99931162587,67644.4296875,241104.0,0.9460759396853147
2010-09-14,70861.0841514873,68212.07165984291,68495.8944268048,70766.4765625,644469.0,0.9460758898729946
2010-09-15,71239.52845758032,69536.59152233935,70955.70563504015,70671.8828125,314774.0,0.9460760751338688
2010-09-16,70955.70790816327,69347.37852891156,70861.10029761905,69536.59375,116617.0,0.9460761054421769
2010-09-17,70577.265625,68306.68335288204,69536.58208361261,70577.265625,156635.0,0.9460759467158177
2010-09-20,71428.72425545302,69631.18020134229,70955.6863464765,70482.6484375,81459.0,0.9460758179530201
2010-09-24,71334.12142619681,69441.96966422873,70009.61519281915,71144.90625,123275.0,0.9460758809840426
2010-09-27,71617.95134755291,70293.44498181216,71334.12855489418,71523.34375,128769.0,0.9460759755291005
2010-09-28,73699.31665976821,71334.12677980133,72374.81032698676,71428.734375,223897.0,0.946075951986755
2010-09-29,74172.35795454546,71712.56036931818,71807.16796875,72847.8515625,358491.0,0.9460759943181818
2010-09-30,74739.99643083756,73037.05980329949,73037.05980329949,74550.78125,315806.0,0.9460759041878173
2010-10-01,75307.63044688295,73510.08650405535,74550.76983937659,74361.5546875,222371.0,0.9460757593829516
2010-10-04,75023.82597938567,71901.77521353483,75023.82597938567,71996.3828125,168909.0,0.946075989651774
2010-10-05,75402.25,72090.9843161857,72374.80708908406,75402.25,269795.0,0.9460759096612296
2010-10-06,77956.663003663,74645.39697802198,75780.68818681319,77483.625,328268.0,0.9460760073260073
2010-10-07,77672.8341558689,76632.15062881098,76915.97340891769,77578.2265625,209035.0,0.9460759336890244
2010-10-08,77862.04892686498,76253.71984818125,76915.9729982275,76726.7578125,108808.0,0.9460759286374846
2010-10-11,77767.4370387454,76253.71563653137,77105.18392527675,76915.96875,91653.0,0.9460758763837639
2010-10-12,78997.34046303354,76253.72025533537,77578.2265625,77578.2265625,348847.0,0.9460759336890244
2010-10-13,78051.25602055521,76442.92710861651,77294.39535611347,77956.6484375,68266.0,0.9460758305521845
2010-10-14,77956.65651972873,75023.82114095252,77956.65651972873,76726.7578125,134670.0,0.9460759286374846
2010-10-15,76821.36069651741,74550.77860696518,76632.14552238806,76064.5,124158.0,0.9460758706467661
2010-10-18,77672.83080357143,76159.109375,77105.18526785714,76159.109375,97969.0,0.9460758928571429
2010-10-19,77294.39977016379,75875.28594329419,76915.96941633189,76537.5390625,82431.0,0.946075884579728
2010-10-20,77105.19353693181,75023.82634943181,75307.64914772726,77010.5859375,70556.0,0.9460759943181818
2010-10-21,77294.3986318408,75402.24689054726,77294.3986318408,76064.5,44540.0,0.9460758706467661
2010-10-22,76253.71354825949,74739.9921875,75969.89079311708,74739.9921875,65619.0,0.9460758504746836
2010-10-25,75969.90625,74361.5769769614,75591.47583281445,75969.90625,58683.0,0.9460760429638855
2010-10-26,75969.89396751278,73793.91942049809,75969.89396751278,74077.7421875,90012.0,0.9460758900063857
2010-10-27,74929.20981575604,72374.80493567344,74929.20981575604,74456.171875,155204.0,0.9460758815120711
2010-10-28,74550.78013250319,73131.66629749362,73888.52700949872,74077.7421875,45929.0,0.9460758900063857
2010-10-29,74739.99104299363,72847.83937101912,74361.56070859873,74266.953125,80354.0,0.9460758359872612
2010-11-01,77010.57633763838,74172.34870848709,74550.7790590406,76915.96875,118500.0,0.9460758763837639
2010-11-02,79943.42078621639,77010.58523074572,78429.69920919927,77389.015625,256442.0,0.9460759856356968
2010-11-03,79659.59040583434,78051.26138338874,78618.90692072248,78240.4765625,368523.0,0.9460758955562273
2010-11-04,78902.72901624549,77105.18483002407,78240.47589500602,78618.90625,114369.0,0.9460758874849579
2010-11-05,78618.90349830665,76632.14420412562,78524.29591286946,76821.359375,119031.0,0.9460758543719212
2010-11-08,77767.43771245364,76348.32388558405,77578.2225355377,76537.5390625,52787.0,0.946075884579728
2010-11-09,76726.75310945274,75686.06965174129,75875.28482587064,76064.5,69143.0,0.9460758706467661
2010-11-10,77294.40294770885,75875.2890625,76442.93461658353,75875.2890625,55570.0,0.9460759234725685
2010-11-11,76253.71673451469,73983.13459849937,75969.89396751278,74077.7421875,146978.0,0.9460758900063857
2010-11-12,74739.99350623402,71428.7279711477,74739.99350623402,73983.1328125,128242.0,0.9460758671675192
2010-11-15,73699.3203125,72185.59871429717,73415.49751283697,73699.3203125,91336.0,0.9460759988767651
2010-11-16,73604.71636198946,71523.34906126482,72942.46312994072,71807.171875,83067.0,0.9460760457839262
2010-11-17,72185.5910828293,70009.61651545699,70104.22410534274,70388.046875,103035.0,0.9460758988575269
2010-11-18,74361.5546875,71144.89710559796,71428.71983341285,74361.5546875,128979.0,0.9460757593829516
2010-11-19,74550.78013250319,73415.48906449553,74456.17254350256,74077.7421875,58539.0,0.9460758900063857
2010-11-22,76632.14388844937,73983.13150712026,76537.5363034019,74739.9921875,322153.0,0.9460758504746836
2010-11-23,75686.07277289836,73699.31336260978,75307.64240903387,75402.25,93921.0,0.9460759096612296
2010-11-24,75686.0703125,72374.80473632812,72374.80473632812,75686.0703125,182123.0,0.94607587890625
2010-11-25,75780.68464033019,74172.35550314466,75780.68464033019,75213.0390625,76639.0,0.9460759630503145
2010-11-26,75023.82112068965,71334.125,74739.99834217507,71334.125,85411.0,0.9460759283819629
2010-11-29,72564.0207532587,70482.6537955381,71901.76763034759,70766.4765625,85081.0,0.9460758898729946
2010-11-30,72374.8046875,70104.22257965687,70955.69087009804,72374.8046875,152248.0,0.9460758782679739
2010-12-01,72374.80893676278,70293.44188237222,71996.37856323722,72185.59375,197202.0,0.9460759338138925
2010-12-02,72658.63492063491,71523.34375,72469.4197255291,71523.34375,55050.0,0.9460759755291005
2010-12-03,72374.80602914465,70766.47700627477,71901.76808124174,71617.9453125,60872.0,0.9460758958058124
2010-12-06,72090.9969252008,70198.84477493307,71617.95888763387,70671.8828125,95016.0,0.9460760751338688
2010-12-07,71428.734375,70293.4432326159,70671.8736134106,71428.734375,68232.0,0.946075951986755
2010-12-08,71523.340875,70577.2649375,71428.73328125,70955.6953125,36295.0,0.9460759375
2010-12-09,72185.59375,70766.47984927916,71617.94818971166,72185.59375,85333.0,0.9460759338138925
2010-12-10,72374.80893676278,71050.30262942333,71807.16337647445,72185.59375,87928.0,0.9460759338138925
2010-12-13,72658.62745098039,71807.15916053922,72280.19709967321,72374.8046875,55938.0,0.9460758782679739
2010-12-14,73604.71771911385,72374.81883691785,72469.42644324062,73131.6796875,82461.0,0.9460760632276843
2010-12-15,73699.32458574646,72469.42571589447,72847.85613738738,73510.109375,55132.0,0.9460760537323037
2010-12-16,73983.14311216303,72753.24431362323,73131.67471317394,73699.3203125,60306.0,0.9460759988767651
2010-12-17,73699.32458574646,72469.42571589447,73699.32458574646,73510.109375,75525.0,0.9460760537323037
2010-12-20,73699.31367865487,70861.0859375,72469.4149908211,70861.0859375,80086.0,0.946075913718291
2010-12-21,72090.98462533377,70671.87075475634,71523.3390771028,70861.0859375,62343.0,0.946075913718291
2010-12-22,71807.15936668884,70861.08348570479,70861.08348570479,71144.90625,29314.0,0.9460758809840426
2010-12-23,72090.99041146517,70955.69922388304,71428.73721870893,71996.3828125,78764.0,0.946075989651774
2010-12-24,72090.98393924303,70577.26249169986,71996.37634877158,71239.515625,72421.0,0.9460759047144754
2010-12-27,70861.09414274796,69631.1953125,70482.6637334409,69631.1953125,40476.0,0.946076023267663
2010-12-28,70482.6626624487,69158.15625,69631.19425444596,69158.15625,62743.0,0.9460760088919289
2010-12-29,72932.875,69396.15629095674,69396.15629095674,72932.875,115444.0,0.9558699213630406
2010-12-30,73793.1640625,71594.66306063795,72932.88106177138,73793.1640625,105172.0,0.9558700008095855
2011-01-03,74079.92935180664,72741.71127319336,74079.92935180664,73410.8203125,67331.0,0.9558700561523438
2011-01-04,75896.08170908505,73410.81958762887,73410.81958762887,74175.515625,77414.0,0.9558700467139175
2011-01-05,75035.80223357372,73601.99709535256,74366.69316907051,74557.8671875,55395.0,0.9558700921474359
2011-01-06,75704.90121483376,74175.50927109974,75322.55322890026,74749.03125,44349.0,0.9558699648337596
2011-01-07,76947.52765098315,74462.26588834269,75131.3748244382,76565.1796875,131764.0,0.9558699087078651
2011-01-10,78094.57217449558,75800.484375,77138.70225803909,75800.484375,57797.0,0.9558699164564943
2011-01-11,77425.46875,74749.03279320987,76087.25077160494,77425.46875,83646.0,0.9558699845679013
2011-01-12,77807.81056882022,75800.48376053371,77807.81056882022,76565.1796875,89226.0,0.9558699087078651
2011-01-13,77807.80678494458,75513.71911560961,76565.1759640548,77616.6328125,109220.0,0.9558698622229064
2011-01-14,77998.99503722084,76087.25496277916,77616.6470223325,77043.125,192934.0,0.9558700372208436
2011-01-17,77425.46304532797,75131.37525139232,76374.00613977414,77234.2890625,118091.0,0.9558699141398515
2011-01-18,76851.94083969465,75131.375,76374.00588422391,75131.375,76619.0,0.9558699109414758
2011-01-19,76756.35366924157,73888.74394311798,75418.13579705056,76565.1796875,98078.0,0.9558699087078651
2011-01-20,76565.19469702986,74844.6285240629,75035.80254328145,75226.9765625,59617.0,0.9558700960927573
2011-01-21,75704.91161054638,73888.75842797014,75226.9765625,75226.9765625,75163.0,0.9558700960927573
2011-01-24,76374.0199095912,74557.86674528303,75226.97580581761,75991.671875,74559.0,0.9558700864779874
2011-01-25,76374.00952333861,75513.7265625,75896.07454509493,75513.7265625,96376.0,0.9558699564873417
2011-01-26,77998.9864864865,75896.07263513513,75896.07263513513,77807.8125,124618.0,0.9558699324324325
2011-01-27,79337.2109375,77043.12291039157,78094.57992281627,79337.2109375,121097.0,0.9558700112951807
2011-01-28,80962.18779109074,78572.51282677283,79815.14380821814,79528.3828125,107170.0,0.9558699857271634
2011-01-31,79241.62608560793,76947.53799627791,78572.51705955334,77043.125,78796.0,0.9558700372208436
2011-02-01,77998.99325153374,76565.18822852761,77138.71023773006,77903.40625,56913.0,0.9558700153374233
